stcofips,risk_score,wfir_risks,cfld_risks,rfld_risks,hrcn_risks,trnd_risks,erqk_risks,sovi_score,resl_score,county,state,fips
34017,45.54473984,1.16019802,82.96711954,23.35963971,13.83587091,47.3389717,14.10275356,53.48837209,52.8448,Hudson,New Jersey,34017
34019,2.22940869,0.4606297,,4.09434405,0.61821778,1.46570461,0.56629397,5.0059125,57.294002,Hunterdon,New Jersey,34019
34021,18.5857075,4.84694799,8.19569214,29.71302215,5.54803995,11.86086957,6.08499424,29.99605834,56.272602,Mercer,New Jersey,34021
34023,18.67840777,4.80678266,23.60914175,23.96749725,6.72538064,15.32406846,7.10687437,26.36972803,55.465598,Middlesex,New Jersey,34023
34025,13.98227132,5.55838608,26.77606809,9.42775848,4.51685216,7.01367022,4.47071916,19.82656681,57.1102,Monmouth,New Jersey,34025
34027,7.12621786,1.56698476,,15.10178302,2.07981348,5.46108713,2.54166423,12.57390619,57.676,Morris,New Jersey,34027
34029,38.80534294,22.0641274,95.39109989,20.65197562,11.19757122,8.129196,7.22976718,38.90421758,57.213202,Ocean,New Jersey,34029
34031,25.38408603,3.05345327,12.32750612,28.92723826,9.96678078,26.36008774,10.29938258,47.26054395,55.279598,Passaic,New Jersey,34031
34033,12.5228127,8.90427681,20.3385782,20.18908284,3.51733521,9.00545873,3.17281546,37.60346866,58.885998,Salem,New Jersey,34033
18145,9.30783524,0.57196391,,6.89603185,1.63873743,11.87168402,3.7719091,35.71147024,56.069998,Shelby,Indiana,18145
18147,7.21065542,0.81573143,,11.53768969,1.04114158,5.18178959,3.51289354,25.85731179,56.068402,Spencer,Indiana,18147
18149,6.37343471,1.44210785,,6.43072183,2.03630872,7.85846837,1.97598302,36.81513599,54.9618,Starke,Indiana,18149
18151,7.71630917,0.45035823,,7.70956484,1.38006715,8.22268269,1.90509027,29.91722507,54.61,Steuben,Indiana,18151
18153,6.85834771,0.73365858,,10.99698325,0.99274281,6.58443904,3.80719296,27.2763106,53.473602,Sullivan,Indiana,18153
18155,8.72491794,0.21353291,,12.10422209,1.18027826,7.80491531,1.91473752,39.37721719,50.989198,Switzerland,Indiana,18155
18157,12.3465596,0.92815645,,15.6660562,3.28183006,11.97849562,3.60179555,28.69530942,54.4098,Tippecanoe,Indiana,18157
18159,6.86783343,0.11126899,,11.041996,1.14389518,5.83998848,2.55160843,35.199054,57.138,Tipton,Indiana,18159
18161,5.5253362,0.18391626,,5.73537303,0.79600962,7.01081348,1.47004846,32.2822231,55.275002,Union,Indiana,18161
18163,22.54090425,1.13435729,,16.69259872,2.90611686,20.03250627,16.04964728,39.92905006,57.5492,Vanderburgh,Indiana,18163
18165,11.55833433,0.66384856,,15.09543675,1.73806306,11.42978508,3.54997543,40.08671659,54.8632,Vermillion,Indiana,18165
18167,15.32221534,1.78755059,,27.4036315,2.72638915,15.3579561,8.000852,37.44580213,56.2388,Vigo,Indiana,18167
18169,11.17113661,0.27649891,,13.56938253,1.64828427,9.00567956,2.67409751,42.53054789,56.560602,Wabash,Indiana,18169
18171,4.77001459,0.40108867,,8.6622478,1.03815302,4.2751725,1.13631162,24.75364604,54.097,Warren,Indiana,18171
18173,8.83610441,0.72637851,,6.15428111,1.22166756,7.01473491,5.24891759,24.7142294,56.648998,Warrick,Indiana,18173
18175,8.12228995,0.0,,11.56495444,1.42879509,6.47167638,2.52342934,31.17855735,54.232402,Washington,Indiana,18175
18177,12.16604275,0.62810184,,17.60951008,2.60878084,13.47480433,4.58288075,48.2459598,55.7338,Wayne,Indiana,18177
18179,7.70614086,0.0,,9.7506597,0.96132626,7.94725579,2.43581341,34.52897123,57.760802,Wells,Indiana,18179
18181,6.26760234,0.37126642,,10.20996018,2.02904665,5.91320949,2.58899264,36.49980292,56.455598,White,Indiana,18181
18183,6.05513947,0.0,,6.28162765,1.01134179,4.2003141,1.52989377,24.55656287,57.9812,Whitley,Indiana,18183
19001,11.05639911,1.35248465,,12.26289098,1.342375,6.88374859,0.78100746,45.05321246,58.365202,Adair,Iowa,19001
19003,8.95557719,2.73338464,,10.67987675,1.07610473,6.42972726,0.50937219,43.43713047,57.748398,Adams,Iowa,19003
19005,9.90922886,4.18869324,,21.09101765,1.62223292,5.75918353,0.65214216,41.42688214,54.4808,Allamakee,Iowa,19005
19007,10.18347216,3.19344695,,13.7455428,1.46614284,7.78536727,1.29278466,41.74221521,56.602998,Appanoose,Iowa,19007
19009,13.27471097,1.089911,,13.58533585,1.37605593,9.49267578,0.73899153,48.32479306,57.406202,Audubon,Iowa,19009
19011,8.01053968,2.64413364,,8.95336851,1.09966822,4.23604966,0.75755419,28.18289318,59.541002,Benton,Iowa,19011
19013,17.70692505,3.36802105,,31.62730879,2.66057998,15.28872329,1.7437999,36.14505321,59.0974,Black Hawk,Iowa,19013
19015,9.37473685,2.01307542,,12.67555347,1.49865819,4.30846875,0.96383832,33.93772172,59.017602,Boone,Iowa,19015
19017,7.91042028,2.22765264,,12.75288,1.26559109,4.91865991,0.65338594,30.15372487,59.6448,Bremer,Iowa,19017
19019,8.10449024,1.513123,,13.20257684,1.15412754,5.65057648,0.72039196,28.61647615,58.706398,Buchanan,Iowa,19019
19021,9.75338194,1.9300994,,10.71950887,,8.09242337,0.95681809,42.96413086,56.8152,Buena Vista,Iowa,19021
19023,11.67702906,2.32515364,,22.09387484,1.42866719,7.36113217,0.72908254,39.77138352,59.233398,Butler,Iowa,19023
19025,17.65654406,1.25285321,,18.22440156,1.54742549,9.85388711,0.96022809,48.28537643,58.4798,Calhoun,Iowa,19025
19027,15.98101846,1.33552624,,20.74020241,1.82457542,10.57418567,0.99496653,45.44737879,60.521002,Carroll,Iowa,19027
19029,13.18525893,1.33503009,,15.85517049,1.74618314,10.07192053,1.0099089,47.81237682,58.0024,Cass,Iowa,19029
19031,8.64029403,1.85140903,,9.32374563,1.09099432,5.79021474,1.13379363,32.87347261,58.7742,Cedar,Iowa,19031
19033,14.18159502,2.303061,,20.24132042,2.31021378,8.35086009,1.26294121,43.2400473,58.6206,Cerro Gordo,Iowa,19033
19035,11.46852198,3.10835529,,12.7294584,,6.97245834,0.73626126,46.0386283,59.0246,Cherokee,Iowa,19035
19037,9.35297399,2.13083118,,13.081652,1.2741158,5.36605783,0.62347961,37.40638549,58.917398,Chickasaw,Iowa,19037
19039,11.05059709,4.7711519,,12.56929242,1.43162086,8.45331427,1.00699607,44.77729602,56.202998,Clarke,Iowa,19039
19041,12.2433889,3.18769956,,21.61475832,,8.25166999,0.92490461,40.75679937,58.652802,Clay,Iowa,19041
19043,11.62653124,2.76412609,,25.41814416,1.79191541,5.17719566,0.88009043,44.50137958,56.880398,Clayton,Iowa,19043
19045,12.34395327,0.9734976,,13.71179717,1.74188025,6.24991063,1.96059374,38.27355144,59.1742,Clinton,Iowa,19045
19047,16.44068219,2.18568948,,15.39802383,,10.96861679,0.7831808,47.45762712,55.843,Crawford,Iowa,19047
19049,5.50093742,1.4083,,8.04349687,0.9853804,3.59281804,0.58375796,16.39731967,58.181,Dallas,Iowa,19049
19051,10.95415595,1.44267723,,13.86337793,1.50508766,7.34683067,1.20191111,47.49704375,54.668002,Davis,Iowa,19051
19053,11.36704799,6.34503037,,17.12600174,1.55296967,6.1633373,1.02275496,49.74379188,55.112,Decatur,Iowa,19053
19055,10.12971107,1.56038208,,17.69117662,1.0628193,5.53106308,0.81733264,32.0457233,59.887,Delaware,Iowa,19055
34035,7.33391915,1.70582913,2.64938272,16.46935565,2.07845129,5.25361248,2.21881875,11.86440678,56.694398,Somerset,New Jersey,34035
34037,6.23992984,3.29681633,,9.06817989,1.69718774,4.08437261,1.93275969,17.06740244,57.132202,Sussex,New Jersey,34037
34039,20.53509714,3.58322331,21.24561231,23.84130586,8.01267912,20.04245681,9.059978,36.49980292,55.5758,Union,New Jersey,34039
34041,10.13273043,2.51112516,,18.68071212,2.65134847,7.93246556,2.46922425,27.19747734,57.1518,Warren,New Jersey,34041
35001,19.61223539,17.32853098,,22.99363978,,7.88035594,18.18925319,44.34371305,54.626002,Bernalillo,New Mexico,35001
35003,9.35621671,30.43145994,,9.31489608,,0.8066271,2.61256494,48.6007095,45.745802,Catron,New Mexico,35003
35005,19.45046984,18.50415292,,14.76714771,3.60253406,2.15658706,2.32961779,52.66062278,51.277198,Chaves,New Mexico,35005
35006,12.33616581,13.2531742,,25.81611916,,1.3165409,6.27629701,67.99369334,51.101398,Cibola,New Mexico,35006
35007,16.64065743,34.74086922,,17.5560276,,4.57576307,3.78429869,60.85928262,51.540598,Colfax,New Mexico,35007
35009,17.07468495,12.64659942,,12.38516876,,4.90956412,1.42480738,37.83996847,52.540202,Curry,New Mexico,35009
35011,8.97558173,14.22057066,,4.33455127,,2.05740884,0.63312381,59.12495073,52.8646,De Baca,New Mexico,35011
35013,25.10448006,12.06786086,,22.3420515,4.97645797,5.37032754,11.55598363,53.01537249,51.946002,Doña Ana,New Mexico,35013
35015,9.87520805,9.73236365,,14.55377184,2.14618784,2.6566341,1.56385565,34.13480489,51.473198,Eddy,New Mexico,35015
35017,13.66720874,37.70210794,,14.72665639,2.70889377,2.31823749,4.29850318,52.85770595,52.331,Grant,New Mexico,35017
35019,6.21115035,10.57425295,,6.07207003,,1.31818795,0.86570394,42.92471423,54.5896,Guadalupe,New Mexico,35019
35021,8.81788346,12.64042175,,4.11936873,,2.38289891,0.3567383,71.06819078,54.026198,Harding,New Mexico,35021
35023,4.53049819,14.45901874,,3.90324898,1.82935802,1.50713372,2.97170397,63.10603074,50.9586,Hidalgo,New Mexico,35023
35025,13.41125232,24.59979419,,14.07987331,2.28422378,2.08445099,1.78690072,33.93772172,49.714598,Lea,New Mexico,35025
35027,14.62880899,41.17043528,,23.87839173,2.78153094,3.01270658,3.5250703,54.15845487,50.535002,Lincoln,New Mexico,35027
35028,1.38424699,2.65286301,,1.28045471,,1.07433559,0.87459437,7.72566023,55.9088,Los Alamos,New Mexico,35028
35029,18.72525071,17.37385785,,14.21942311,3.48705276,3.39835618,6.82738556,68.34844304,48.303198,Luna,New Mexico,35029
35031,16.37588188,16.74949761,,39.03215547,,1.69100826,6.40210243,81.59243201,50.0914,McKinley,New Mexico,35031
35033,12.77002094,33.6642684,,12.25596102,,2.56823666,1.98764649,69.13677572,48.9892,Mora,New Mexico,35033
35035,17.55525831,49.68770421,,21.41009599,3.35033054,1.51495304,6.54014617,49.34962554,50.606598,Otero,New Mexico,35035
35037,15.66622903,18.79596819,,8.89055442,,5.69956675,1.66764577,59.71620024,52.631602,Quay,New Mexico,35037
35039,15.69554551,29.15140799,,28.36856676,,2.5040164,8.40241738,64.5644462,53.1854,Rio Arriba,New Mexico,35039
35041,18.62741283,24.17502612,,16.76774708,2.21451562,4.62133799,1.21427744,48.40362633,51.164798,Roosevelt,New Mexico,35041
35043,11.57192582,14.56884074,,24.57225146,,2.49427776,8.24475767,37.60346866,54.479398,Sandoval,New Mexico,35043
35045,12.7845274,13.18972881,,18.74169306,,1.25522532,4.6435533,48.08829326,52.392002,San Juan,New Mexico,35045
35047,13.66805943,31.89603672,,25.16596246,,3.00715742,4.16663297,64.76152937,52.5454,San Miguel,New Mexico,35047
35049,16.74231352,37.19523435,,24.28526829,,3.56604081,10.0892963,45.6838786,53.8418,Santa Fe,New Mexico,35049
35051,17.42521499,28.86719041,,33.49521524,3.13760199,2.95456334,6.54712923,76.38943634,49.477,Sierra,New Mexico,35051
35053,16.84545944,17.67239431,,29.54516621,,1.06672309,6.56531586,57.58770201,49.709602,Socorro,New Mexico,35053
35055,15.67196831,32.40270528,,12.24560677,,3.73894497,6.75974422,60.81986598,54.102202,Taos,New Mexico,35055
35057,10.28107836,11.38615025,,12.67087972,,1.53938206,4.01755283,39.77138352,51.4532,Torrance,New Mexico,35057
35059,5.7162407,10.37017553,,2.68878104,,2.03301126,0.6905972,39.06188412,52.0824,Union,New Mexico,35059
35061,14.86424404,7.98572093,,28.55701184,,3.55988294,8.68284267,44.06779661,53.282198,Valencia,New Mexico,35061
36001,11.04439456,2.83505665,10.10363277,17.07533165,5.96900067,7.35245347,6.16970065,34.92313756,59.0272,Albany,New York,36001
36003,7.60611657,2.86969826,,17.27984413,4.00352296,4.69144456,1.53680336,36.73630272,54.974398,Allegany,New York,36003
36005,85.63265024,0.90006149,75.33627389,29.32273205,30.97170906,100.0,32.40571127,93.92983839,50.042,Bronx,New York,36005
36007,18.44019324,3.41941076,,48.33893915,5.01012573,6.19041129,3.45824051,40.9144659,57.8938,Broome,New York,36007
36009,11.91659439,3.11636688,,28.59553028,4.30824997,6.41583919,2.21046763,42.29404809,55.601202,Cattaraugus,New York,36009
36011,7.78446067,1.46939938,0.0,9.36120603,4.17595186,4.14487089,2.57957131,35.199054,57.104802,Cayuga,New York,36011
36013,9.9713332,1.82990839,0.0,23.48500509,5.52389596,6.37515373,2.73681719,44.14662988,56.718602,Chautauqua,New York,36013
36015,10.14657414,2.81513163,,22.93733234,4.98960855,8.85086613,2.26126368,39.77138352,58.3222,Chemung,New York,36015
36017,11.57334564,2.67159724,,30.34172922,2.90688204,4.92408761,1.80935842,37.32755223,56.469598,Chenango,New York,36017
36019,7.90224147,1.31122454,,17.72287594,3.31748127,2.56170009,5.49784512,31.21797399,57.3982,Clinton,New York,36019
36021,8.94757679,4.45639572,10.38102878,16.84130072,4.27799723,6.99273795,2.97759355,35.90855341,56.704798,Columbia,New York,36021
36023,8.35560423,2.211276,,20.23218427,2.53529179,5.42399365,1.76385771,36.22388648,58.685002,Cortland,New York,36023
36025,16.28601569,2.73246287,,43.2331763,4.01716697,5.60079283,2.41971692,44.06779661,55.062198,Delaware,New York,36025
36027,8.00265167,3.21064533,3.32757565,13.61007116,2.21452754,6.99343092,4.10189775,28.06464328,57.561002,Dutchess,New York,36027
36029,13.92160267,3.18664113,0.0,19.25086485,8.16549478,10.56415399,8.17712814,40.40204966,58.163,Erie,New York,36029
36031,10.08069106,1.61723815,,25.61365831,4.23689335,2.87284171,5.0843929,41.66338195,55.745202,Essex,New York,36031
36033,7.39724932,1.50244623,,15.54040519,3.24134223,2.38745654,5.28523034,35.98738668,55.609198,Franklin,New York,36033
36035,9.93475113,2.11285223,,9.8942291,4.42553398,7.24415861,3.99682765,42.25463145,57.280402,Fulton,New York,36035
36037,8.26680212,0.96554425,,10.25786559,2.95593944,4.65730092,2.84806071,34.09538825,59.5372,Genesee,New York,36037
36039,9.47957768,2.837078,13.49190735,19.74568187,3.38776645,6.01557797,2.34434434,35.39613717,55.303798,Greene,New York,36039
36041,6.2909747,0.4338552,,7.06002291,2.31062395,2.75441034,3.15954554,44.97437919,56.575198,Hamilton,New York,36041
36043,8.35094412,1.81856174,,18.499944,3.04049263,4.85015586,3.30532135,42.56996453,58.087,Herkimer,New York,36043
36045,7.64654902,2.01703023,0.0,7.02051556,3.78084631,3.23104033,4.10959897,32.47930627,55.503002,Jefferson,New York,36045
36047,56.51571305,1.02483474,83.38283157,26.03056438,30.70509756,42.75775343,30.03553111,68.86085928,50.4986,Kings,New York,36047
36049,5.25170373,1.17576266,,8.01203559,2.32329264,2.42249052,2.3182644,32.79463934,55.766602,Lewis,New York,36049
36051,7.58052331,1.57930605,,13.33693704,3.8058485,4.51998349,2.02144499,31.57272369,58.980998,Livingston,New York,36051
36053,6.31735254,1.64179555,,12.83182164,1.84173875,3.54646822,2.07494914,28.69530942,58.150602,Madison,New York,36053
36055,13.79334208,2.02613702,0.0,16.96910328,10.10745734,6.5545564,7.45733692,38.07646827,57.904802,Monroe,New York,36055
36057,9.31129766,2.06517558,,20.26847084,3.47644111,7.80397232,3.43699134,45.84154513,58.3812,Montgomery,New York,36057
36059,12.69643232,1.86655331,12.44594071,11.4408536,5.89345581,10.0870169,6.89636974,21.00906583,57.442798,Nassau,New York,36059
36061,69.90607575,0.0,65.07723316,21.37510017,22.3757551,84.47370808,24.59995112,53.7248719,51.016402,New York,New York,36061
36063,9.14312673,2.32822723,0.0,14.59959071,5.00355097,5.45343005,4.93411072,39.92905006,58.059,Niagara,New York,36063
36065,13.8482966,2.75703928,,27.95466738,4.52020461,5.39790065,5.91316429,43.31888057,57.7182,Oneida,New York,36065
36067,15.68357289,2.23875442,,19.71252759,7.27502647,8.43222263,5.84503506,37.8793851,58.158202,Onondaga,New York,36067
36069,9.72013717,1.79608582,,12.25643433,4.82705757,5.07507534,2.67868322,32.99172251,59.138398,Ontario,New York,36069
36071,10.92661795,6.44623893,6.83202248,13.35244734,3.40271057,6.72356803,4.69323877,29.28655893,57.989002,Orange,New York,36071
36073,5.65450618,1.10433833,0.0,6.32857745,3.12050661,2.69997353,2.60666098,38.98305085,57.501998,Orleans,New York,36073
36075,6.90415578,1.80883857,1.24006355,5.37457805,3.85030191,4.05561609,3.38739055,33.93772172,58.0272,Oswego,New York,36075
36077,11.86286287,3.16948889,,30.36612301,3.33306841,3.75184562,2.6349522,40.04729996,57.1904,Otsego,New York,36077
36079,3.93331859,1.51003346,0.83095501,3.07513051,0.92508524,4.11646853,1.62625801,15.92432006,58.5216,Putnam,New York,36079
36081,49.97424738,0.69417103,83.4427772,29.5442601,25.2900602,34.61018074,24.02394392,60.30744974,51.342602,Queens,New York,36081
36083,8.89108483,3.92944262,8.66108922,13.40313091,4.65006259,7.88399767,3.38343696,32.32163973,58.695402,Rensselaer,New York,36083
36085,22.29258235,2.57267828,9.73686381,31.97188099,7.64265201,23.54214998,6.54269517,35.0808041,56.7458,Richmond,New York,36085
36087,12.59353595,1.74072856,15.68648266,13.56694815,4.6778689,13.04374054,5.52441099,30.39022467,57.582798,Rockland,New York,36087
36089,8.8202109,2.1870546,,14.20988415,4.12327526,2.65667917,7.30926996,38.86480095,55.584202,St. Lawrence,New York,36089
36091,6.04054049,2.07306866,,10.84790009,3.25069154,5.02495889,3.16238864,21.36381553,57.874198,Saratoga,New York,36091
36093,10.40714567,1.80648864,,16.74222879,5.31540348,11.58949698,5.0895922,39.25896728,59.4094,Schenectady,New York,36093
36095,7.51454079,1.75697513,,16.0688413,2.23157781,4.31437038,1.69949536,31.80922349,58.502402,Schoharie,New York,36095
36097,6.16582458,2.92056615,,12.17655985,2.93285918,4.54842406,0.94788275,36.10563658,58.938798,Schuyler,New York,36097
36099,5.46924833,0.9994907,,6.24330818,3.26222307,4.69985591,1.92090429,32.87347261,57.251,Seneca,New York,36099
19057,16.52101524,3.04831572,,16.76139022,2.3478855,11.89888942,2.82274038,45.36854553,58.108,Des Moines,Iowa,19057
19059,10.89852238,5.28498272,,12.84712418,,5.92896307,0.88396071,41.86046512,56.3272,Dickinson,Iowa,19059
19061,11.72431727,2.74889324,,20.88054752,1.92615884,9.92937026,1.57747591,33.81947182,59.8878,Dubuque,Iowa,19061
19063,11.16764788,3.07450651,,17.61672802,,4.03946016,0.6694679,42.05754829,56.7662,Emmet,Iowa,19063
19065,12.58356608,2.696979,,20.69476102,1.78514206,7.73643236,1.01855817,43.27946393,58.091402,Fayette,Iowa,19065
19067,11.0113294,2.29624394,,17.02736302,1.61315885,9.12798473,0.73214454,43.594797,58.2236,Floyd,Iowa,19067
19069,12.44495613,1.48138471,,20.22895827,1.36799732,5.37413757,0.64305994,40.6779661,57.416802,Franklin,Iowa,19069
19071,9.70585753,1.91106275,,18.04582851,,7.33879545,0.78470574,42.80646433,56.768598,Fremont,Iowa,19071
19073,11.76684037,2.05572051,,15.84614628,1.37503609,3.71507538,0.72168389,42.72763106,58.303198,Greene,Iowa,19073
19075,9.72889698,1.67407509,,12.77410931,1.15450867,5.23202623,0.61353606,33.70122192,59.843402,Grundy,Iowa,19075
19077,11.96380229,1.92631936,,16.27757347,1.41342865,6.85925875,0.82071334,40.40204966,57.564998,Guthrie,Iowa,19077
19079,13.57231248,0.87659917,,18.58498936,1.50452956,6.89384632,0.82075361,39.14071738,57.922,Hamilton,Iowa,19079
19081,10.93715596,1.2908794,,15.12187459,,3.42623342,0.59511627,34.8443043,58.600798,Hancock,Iowa,19081
19083,14.61102898,1.7154123,,19.89527657,1.58457431,6.19077902,0.83964143,39.45605045,57.743802,Hardin,Iowa,19083
19085,9.70942288,3.94748609,,15.14101041,,5.95932704,0.8861853,38.35238471,58.2794,Harrison,Iowa,19085
19087,9.05575882,3.7710554,,2.86837471,1.51014462,6.11766561,1.59827205,37.83996847,57.836198,Henry,Iowa,19087
19089,10.74972599,2.09335887,,13.85608199,1.43179518,7.1003129,0.61997065,44.77729602,58.695598,Howard,Iowa,19089
19091,11.27841317,1.30828035,,16.21340829,1.35076823,8.05689392,0.74649856,42.72763106,58.583998,Humboldt,Iowa,19091
19093,8.9239019,1.69098489,,7.11356507,,9.11861465,0.61465798,44.69846275,58.622598,Ida,Iowa,19093
19095,9.10494767,3.08732084,,12.25121036,1.07270804,5.36944253,0.82951403,33.81947182,59.664798,Iowa,Iowa,19095
19097,11.15501695,1.6561523,,12.60595086,1.25503425,6.98710753,1.20978584,36.69688609,57.670798,Jackson,Iowa,19097
19099,10.99244878,2.05630292,,14.83575423,1.62818778,6.83820656,1.16165829,33.18880568,57.490402,Jasper,Iowa,19099
19101,6.27166673,3.26154409,,4.8170079,1.08635626,5.69422474,1.18616149,30.35080804,53.631602,Jefferson,Iowa,19101
19103,13.84790472,3.1456586,,21.98182502,1.54033411,9.42891771,1.41639243,23.68939693,56.6464,Johnson,Iowa,19103
19105,8.70925354,1.38475568,,17.3059841,1.07775869,2.71142998,0.83604171,31.53330706,57.8158,Jones,Iowa,19105
19107,8.09895992,2.30635078,,12.10304928,1.07943125,6.24775218,0.93587073,40.4414663,58.291202,Keokuk,Iowa,19107
19109,13.67056086,2.1495103,,19.39981091,,7.11713795,0.84734418,39.73196689,57.9632,Kossuth,Iowa,19109
19111,14.59764235,2.77997934,,19.45964032,2.14736275,12.02446587,2.38265483,43.3582972,57.322202,Lee,Iowa,19111
19113,11.89038885,3.47339769,,24.17731378,1.94975923,7.76805217,1.76897106,26.56681119,59.7584,Linn,Iowa,19113
19115,9.56482591,2.37480692,,14.86459238,1.2275581,5.74999032,1.18927631,37.7611352,56.918002,Louisa,Iowa,19115
19117,10.62314583,4.46796793,,17.36017556,1.36916988,9.07997434,0.92302978,43.43713047,56.318798,Lucas,Iowa,19117
19119,6.42348691,2.16687735,,11.0802793,,3.72346585,0.69660022,32.0457233,59.3474,Lyon,Iowa,19119
19121,6.28350616,2.47473373,,8.07692682,1.00357252,4.27883729,0.57965083,27.1580607,58.323598,Madison,Iowa,19121
19123,10.7182526,1.79441602,,20.67599672,1.2331299,6.62234985,1.0920235,34.80488766,57.5242,Mahaska,Iowa,19123
19125,9.00509285,2.4966983,,15.89160349,1.46970871,7.1701557,1.11113248,31.73039022,58.8798,Marion,Iowa,19125
19127,14.93745956,2.22941177,,24.33054085,2.12772025,9.22527599,1.31909848,42.37288136,57.782202,Marshall,Iowa,19127
19129,7.21960321,2.26608083,,9.3500173,,4.73940083,0.48472017,30.11430824,57.779002,Mills,Iowa,19129
19131,10.82280329,2.21779155,,19.04307836,,5.26233244,0.54476369,42.41229799,59.098402,Mitchell,Iowa,19131
19133,12.51888938,4.75500614,,15.4802598,,9.23237755,1.14640321,48.7189594,57.563,Monona,Iowa,19133
19135,9.34414916,2.19775921,,12.98957995,1.04184946,8.13969686,0.80313574,41.38746551,57.6436,Monroe,Iowa,19135
19137,10.66120953,2.3309924,,15.29730637,,7.40436082,1.23344799,54.71028774,58.253598,Montgomery,Iowa,19137
19139,11.09077377,3.44999733,,17.64296552,1.61698263,8.09810668,1.85664231,35.86913678,56.722798,Muscatine,Iowa,19139
19141,13.47420158,1.83172455,,2.96161912,,6.35627019,1.01358224,45.40796216,57.908402,O'Brien,Iowa,19141
19143,10.0183454,1.50917375,,4.0125749,,8.28948842,0.63226051,42.72763106,57.6474,Osceola,Iowa,19143
19145,9.88784318,1.84434454,,11.39247248,,3.14855676,0.98377707,41.62396531,57.927398,Page,Iowa,19145
19147,14.44467381,2.67423769,,14.19471113,,6.37524293,0.73608922,45.36854553,57.408,Palo Alto,Iowa,19147
19149,6.67124474,7.39366287,,8.6991712,,5.70040069,0.89492194,35.71147024,59.3464,Plymouth,Iowa,19149
19151,13.9106327,0.9340645,,16.10603954,,9.56559118,0.89649696,48.9554592,57.5346,Pocahontas,Iowa,19151
19153,17.64521316,4.04048188,,16.61492962,3.37209629,11.61163932,2.35995754,28.53764289,58.070402,Polk,Iowa,19153
19155,14.56899708,3.11290239,,20.82559608,,10.80291928,1.49972539,38.98305085,58.562198,Pottawattamie,Iowa,19155
19157,14.67401151,3.06367402,,14.44964731,1.64177172,9.75689657,1.45175758,46.11746157,56.4146,Poweshiek,Iowa,19157
19159,13.79139925,5.69874496,,13.21370442,1.62026404,9.35793668,1.10492711,59.59795034,55.3652,Ringgold,Iowa,19159
19161,16.99382644,1.27518144,,11.05763123,,9.28414633,0.82664394,46.07804493,57.810998,Sac,Iowa,19161
19163,13.63494618,2.10539952,,26.77943045,2.25528321,5.77529648,2.7716956,31.84864013,57.480602,Scott,Iowa,19163
19165,9.65122413,0.77420583,,6.40148932,,8.74694476,0.68838927,41.82104848,60.943398,Shelby,Iowa,19165
19167,8.72633416,3.53229412,,9.40862574,,7.17341244,0.96051,31.02089082,59.829998,Sioux,Iowa,19167
19169,8.30125713,1.85821541,,15.95528061,1.43660678,4.59029516,0.95725933,20.41781632,56.6042,Story,Iowa,19169
19171,14.84744895,3.45018629,,24.52232978,1.53372195,6.37988267,0.97356901,44.06779661,57.8938,Tama,Iowa,19171
19173,11.42577287,3.28776418,,12.14119016,1.35411398,8.23976086,0.8588626,48.4824596,56.071,Taylor,Iowa,19173
19175,10.62513631,3.61641504,,11.16890362,1.47894272,8.21728871,0.94592662,42.68821443,57.730198,Union,Iowa,19175
19177,9.05091983,1.66935908,,14.68330662,1.25953389,6.11563041,1.24041967,42.72763106,56.1938,Van Buren,Iowa,19177
19179,16.08947128,2.14900201,,26.60796213,1.88167912,13.81906674,1.84301522,45.88096177,56.890998,Wapello,Iowa,19179
19181,8.13949617,3.3651295,,13.808041,1.5006379,5.93365177,0.88778989,29.01064249,59.1754,Warren,Iowa,19181
19183,11.27954621,3.66114195,,14.90948556,1.2919359,8.54408384,1.25199784,37.48521876,59.6694,Washington,Iowa,19183
19185,12.54156332,4.37365857,,18.02142749,1.51685995,8.75732496,1.44512414,54.15845487,56.687998,Wayne,Iowa,19185
19187,16.80896498,2.34662728,,20.89170931,2.13680902,11.88989312,1.37800396,42.29404809,57.5628,Webster,Iowa,19187
19189,12.43481317,1.87361713,,13.19490295,,6.42365824,0.74088032,44.10721324,56.8124,Winnebago,Iowa,19189
19191,8.42161989,3.33168712,,11.10373671,1.37946762,5.40749924,0.56006852,34.25305479,59.554,Winneshiek,Iowa,19191
19193,15.66973513,11.32146298,,19.28190844,,13.67899661,2.17238901,42.41229799,58.130202,Woodbury,Iowa,19193
19195,10.5661143,1.42576894,,13.28386544,,7.17804853,0.52711815,40.28379976,57.7004,Worth,Iowa,19195
19197,14.80522321,1.44107118,,21.81899116,1.65883693,4.74655605,0.90377194,46.07804493,57.761402,Wright,Iowa,19197
20001,10.5732035,2.98482869,,15.85028479,1.62659423,8.70275339,1.52423456,44.77729602,56.1664,Allen,Kansas,20001
20003,8.94739379,3.75416485,,12.52636589,,8.04006852,1.04845703,43.0035475,55.2006,Anderson,Kansas,20003
20005,10.02694436,4.90029594,,10.33657941,,9.65302404,1.37364297,42.25463145,55.824398,Atchison,Kansas,20005
20007,5.54658299,4.46117618,,4.17174122,0.90985393,3.44203264,0.75805043,35.63263697,57.962598,Barber,Kansas,20007
20009,15.64415368,4.39169328,,6.47168407,,8.42414502,1.71696191,43.27946393,56.873998,Barton,Kansas,20009
